 1075  0 14 2.00 2.75 3.00 2.20 3.33 3.00 2.75 3.75 2.75 2.00 3.80  .    .    .    .    .    .    .    .    .    .    .   3.60 3.60 2.00 3.25 3.25 2.80 3.80 3.60 3.00 3.20 3.60 3.00 3.60 2.80 1.75 2.75 3.50 3.20 3.40 3.20 2.60 3.60 3.20 2.33 3.80 3.40 2.80
 1076  1 14 2.00 3.00 3.00 2.50 2.00 1.60 4.00 4.00 2.80 3.00 4.00 2.75 2.00 3.00 2.60 2.40 1.40 3.20 3.00 2.40 3.00 3.00 3.00 3.00 2.75 2.25 2.75 3.00 3.80 2.80 3.20 4.00 2.60 3.00 3.40 4.00 3.00 3.00 2.75 3.00 3.60 3.40 3.40 3.40 2.80 3.00 4.00 3.60 3.20
 1077  . 17 3.00 1.50 3.00 3.40 2.40 3.60 2.60 3.00 2.40 2.67 2.00  .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .  
 1078  0 15 2.75 3.75 3.00 1.60 3.00 3.00 2.50 1.00  .   1.33  .    .    .    .    .    .    .    .    .    .    .    .    .    .   2.50 2.75 2.00 2.60 3.20 2.40 2.40 3.40 2.00 3.00 2.60 2.60  .    .    .    .    .    .    .    .    .    .    .    .    .  
 1079  0 15 3.75 3.75 3.50 3.80 2.60 2.80 4.00 3.20  .   1.00  .   3.00 2.25 3.25 3.00  .    .    .    .   2.60 2.80 3.00  .   3.29 4.00 3.50 4.00 4.00 1.80 1.20 2.60 1.00 2.80 2.33 2.40 3.80 3.25 3.00 2.25 2.00 2.20 2.80 2.20 2.60 2.00 3.00 2.40 3.20 2.20
 1080  0 15 4.00 3.50 4.00 4.00 3.40 3.80 4.00 4.00  .   4.00  .    .    .    .    .    .    .    .    .    .    .    .    .   3.50 4.00 4.00 4.00 4.00 4.00 4.00 4.00 3.40 3.40 4.00 3.40 3.40 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 3.40 4.00 3.40 3.40 4.00
 1081  0 14  .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .   2.51  .    .    .    .    .    .    .    .    .    .    .    .   3.25 4.00 1.75 2.20 1.60 3.40 2.80 3.40 3.40 3.00 2.20 4.00 3.40
 1082  1 14 2.25 2.00 2.50 2.40 2.00 2.00 2.00 3.00  .   2.00  .   2.50 2.25 2.75 2.40 1.80 1.80 2.80 3.20 3.20 2.80 2.67 2.80 2.80 3.00 3.00 3.00 3.00 2.80 2.80 3.00 3.00 3.00 3.00 2.80 2.60 2.75 2.50 2.75 2.80 2.40 2.40 2.60 2.60 2.60 3.00 2.60 2.60 2.60
 1083  0 15  .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .   2.87  .    .    .    .    .    .    .    .    .    .    .    .   4.00 4.00 3.50 4.00 3.40 3.20 3.60 3.20 3.40 3.33 4.00 3.60 3.80
 1084  1 14 3.50 3.25 4.00 3.80 2.80 3.80 3.40 3.20 2.80 4.00 3.20 3.50 3.75 4.00 3.80 3.20 3.40 3.40 3.40 3.80 3.20 3.00  .   3.47 4.00 3.75 4.00 4.00 3.20 3.80 4.00 3.80 3.80 4.00 2.40 4.00 3.75 3.25 4.00 3.80 3.20 3.60 3.80 4.00 4.00 4.00 1.80 3.40 2.80
 1085  1 14 2.00 2.00 2.50 2.20 3.00 3.20 3.00 3.20 2.60 3.00 2.60 1.75 2.25 2.50 2.00 3.20 3.40 3.40 4.00 2.80 2.60 2.33  .   3.69 2.00 2.50 2.75 1.80 3.60 3.00 3.40 3.20 3.00 2.33 2.20 3.20 2.00 1.50 2.25 1.80 2.80 2.80 3.40 4.00 3.00 2.33 1.80 3.60 1.20
 1086  0 15 3.00 1.75 2.75 3.40 2.20 3.40 2.80 1.20 3.60 4.00 2.80 2.50 2.00 2.75 3.20 3.00 2.80 2.40 2.40 2.80 2.60 4.00  .   2.55 3.25 2.00 2.50 2.80 2.80 3.00 2.40 2.40 3.60 4.00 2.80 3.40 3.00 1.50 2.00 2.20 2.20 2.80 2.80 3.00 3.80 4.00 3.00 3.80 2.00
 1087  0 14 2.25 2.00 1.50 2.80 2.00  .   1.00 3.00  .   3.33  .   3.50 2.75 1.50 1.80  .    .    .    .   2.00 2.20 3.00  .   2.69 3.25 2.00 2.75 3.00 3.20 2.80 3.00 2.00 1.60 2.67 2.40 2.20 2.25 1.75 1.25 2.60 1.80 3.00 2.80 2.40 2.60 2.67 2.40 2.40 2.40
 1088  0 14 2.75 2.75 2.75 2.80 1.00 2.00 2.80 3.60 3.00 3.00 2.00 3.00 2.50 2.50 2.40 2.00 2.40 3.00 3.00 3.00 2.80 3.00  .   3.32  .    .    .    .    .    .    .    .    .    .    .    .   3.25 2.50 2.50 2.80 1.40 2.00 3.40 4.00 3.20 3.00 2.20 2.40 2.40
 1089  0 14 3.50 3.75 3.50 3.60 3.60 3.40 3.20 3.40 2.80 3.67 2.80 2.50 3.00 3.25 2.80 3.20 3.00 2.80 3.00 3.20 3.00 2.67  .   3.64 3.00 3.00 3.00 3.00 3.00 3.00 3.00 3.00 2.80 3.00 3.00 3.00 3.00 3.00 3.00 3.00 3.00 3.00 3.00 3.00 2.80 3.00 3.00 3.00 3.00
 1090  1 15 3.00 2.25 3.50 2.60 4.00 4.00 4.00 3.00 3.40 3.00 3.20 3.00 2.25 3.75 2.80 4.00 4.00 4.00 4.00 4.00 4.00 4.00  .   2.93 3.00 2.00 3.00 2.60 4.00 3.00 4.00 3.80 4.00 4.00 4.00 3.80 3.25 2.00 3.50 3.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 2.00
 1091  1 14 2.25 2.00 2.50 2.00 3.60 2.60 3.40 4.00 2.60 3.33 2.40 1.75 2.00 2.50 2.40 2.60 2.40 2.80 2.60 2.60 2.20 2.00  .   3.54 2.75 3.00 2.50 2.80 2.40 2.60 2.80 3.20 2.60 2.67 2.40 3.20 2.50 2.00 3.00 2.40 2.60 2.60 2.80 3.00 2.60 2.33 2.40 3.20 3.80
 1092  0 14 3.50 3.75 4.00 3.80 3.80 3.80 3.80 4.00 3.40 3.00 3.20 4.00 4.00 4.00 4.00 2.80 3.60 2.80 4.00 3.00 3.00 2.67  .   4.09 3.50 3.75 3.25 3.40 3.40 2.60 3.60 4.00 2.40 2.00 2.00 4.00 3.50 3.50 3.25 3.60 3.60 4.00 3.60 4.00 2.80 3.00 2.80 3.60 4.00
 1093  1 16 3.00 2.25 2.75 2.40 3.40 3.20 3.40 3.00 3.20 3.67 2.40 2.00 1.75 2.25 2.20 3.20 4.00 3.20 4.00 2.80 2.80 2.00  .   3.24 3.25 2.50 2.50 2.20 3.00 3.20 3.20 2.40 4.00 3.33 2.60 3.60 3.00 2.25 3.25 2.40 3.20 2.80 3.00 2.60 4.00 3.67 3.20 3.00 3.00
 1094  1 15 2.25 1.75 2.50 2.60 3.40 3.00 2.80 4.00 2.40 3.00 3.40 3.25 3.00 3.25 3.00 3.40 3.20 3.60 4.00 3.80 3.00 3.00  .   3.50 3.00 3.50 4.00 3.60 4.00 3.60 3.60 4.00 3.80 3.33 3.40 2.20 3.25 3.50 4.00 3.80 4.00 4.00 4.00 4.00 3.80 4.00 3.80 2.60 3.80
 1095  1 14 3.25 3.75 3.75 3.40 3.00 3.80 3.80 4.00 3.80 2.67 2.80  .    .    .    .    .    .    .    .    .    .    .    .    .   3.25 3.00 3.00 3.00 3.00 3.00 3.00 3.20 3.00 2.33 2.80 3.60 3.00 3.00 3.00 3.00 2.20 3.40 3.60 4.00 3.40 3.00 3.00 3.80 4.00
 1096  0 14 3.00 2.00 3.00 3.00 2.60 2.80 2.20 2.80 2.60 2.67 2.80 2.75 2.75 3.00 3.00 2.80 2.60 2.80 2.60 3.00 3.00 3.00  .   2.68 3.00 3.00 3.00 3.20 3.00 3.00 3.00 3.00 3.00 3.00 2.80 3.00 3.75 3.25 3.75 3.60 3.40 3.40 3.20 3.40 3.00 4.00 3.80 3.60 3.80
 1097  0 16 2.50 2.50 2.75 3.00 2.20 2.80 2.60 2.40 2.80 2.33 2.80 3.00 2.50 2.75 2.60 3.00 3.00 2.60 3.00 2.40 2.40 2.67 3.00 3.00 2.50 2.00 2.50 2.80 2.80 2.60 2.60 2.60 2.20 3.00 2.20 2.20 2.75 2.50 2.75 2.40 2.60 3.00 2.40 2.80 2.40 3.00 2.60 2.20 2.60
 1098  1 16 2.50 2.50 3.00 2.80 2.80 2.60 2.40 2.60 2.40 3.00 2.20  .    .    .    .    .    .    .    .    .    .    .    .   3.12  .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .  
 1099  1 14 1.50 1.50 2.50 2.40 3.80 3.20 3.00 4.00 3.00 1.00 2.80 2.00 2.00 2.00 2.00 3.40 3.00 3.00 3.00 2.60 2.80 1.67  .   2.32  .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .  
 1100  . 17 1.00 1.50 2.00 2.20 1.80 2.20 2.40 2.80 1.40 1.00 3.60  .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .  
 1101  0 14 2.50 4.00 4.00 3.00 2.80 3.00 3.00 3.00 2.80 3.00 2.80  .    .    .    .    .    .    .    .    .    .    .    .    .   2.75 3.00 3.00 3.00 3.00 3.00 3.00 3.00 2.60 3.00 3.20 3.00 2.75 3.00 3.00 3.00 3.00 3.00 3.00 2.80 2.60 3.00 3.00 2.80 2.40
 1102  1 14 2.50 2.25 2.50 2.40 3.00 2.40 3.40 2.80 2.40 2.67 3.00 2.50 2.25 2.75 2.60 4.00 3.20 3.40 3.80 2.40 2.80 2.67  .   3.16  .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .  
 1103  1 15 1.50 1.25 1.00 1.00 3.20 4.00 2.40 3.20 2.00 1.67 2.60 1.75 1.00 1.00 1.20 2.80 4.00 3.40 4.00 3.00 2.00 3.00  .   3.38 1.50 1.25 1.50 1.80 2.60 3.80 3.40 3.60 2.40 1.33 2.60 2.20 1.75 1.00 1.00 1.00 3.00 4.00 2.40 4.00 2.60 1.67 2.20 2.40 2.00
 1104  0 14 4.00 4.00 4.00 4.00 3.60 3.40 4.00 4.00 2.60 3.33 4.00 3.50 3.25 3.25 3.40 3.80 3.40 4.00 3.60 2.40 4.00 3.00  .   3.04 4.00 3.50 4.00 3.80 2.60 2.00 3.80 3.80 2.20 1.00 1.60 3.40 4.00 4.00 4.00 4.00 3.80 2.20 4.00 4.00 3.20 3.33 4.00 2.60 4.00
 1105  0 15 3.75 3.25 4.00 3.60 4.00 3.40 3.40 3.00 2.40 4.00 3.40 2.75 3.00 3.75 3.40 3.80 2.60 3.60 3.20 3.40 3.00 3.33  .   2.68 2.00 2.75 3.25 3.40 2.80 2.80 2.80 3.40 2.60 3.33 3.20 3.40  .    .    .    .    .    .    .    .    .    .    .    .    .  
 1106  0 14 4.00 4.00 4.00 4.00 4.00 3.20 3.80 3.40 3.80 4.00 3.20 4.00 4.00 4.00 4.00 4.00 4.00 4.00 3.80 3.60 3.20 4.00  .   3.49 4.00 4.00 4.00 4.00 4.00 3.40 4.00 4.00 4.00 4.00 3.40 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 3.40 4.00 4.00
 1107  0 14 2.25 3.25 3.75 2.40 3.20 3.00 2.60 4.00 2.80 2.00 2.80 2.25 3.75 3.75 3.60 4.00 2.40 3.20 4.00 3.00 2.40 1.00  .   3.39 2.25 3.25 3.75 3.00 4.00 3.20 3.60 4.00 2.80 2.00 2.60 3.20  .    .    .    .    .    .    .    .    .    .    .    .    .  
 1108  0 14 2.75 3.50 3.75 4.00 4.00 2.60 3.40 4.00 3.40 2.67 4.00 3.25 4.00 4.00 3.20 3.80 3.60 3.60 3.60 3.60 3.80 3.67  .   3.46 3.50 4.00 4.00 4.00 4.00 4.00 3.60 4.00 4.00 3.33 3.20 3.20 3.50 4.00 4.00 3.40 4.00 4.00 4.00 4.00 3.80 4.00 3.60 3.40 3.00
 1109  0 14 3.00 3.00 3.00 3.00 3.20 2.80 3.00 3.00 2.20 2.67 3.00 3.00 3.00 3.00 3.20 3.00 2.60 2.80 3.00 2.20 3.00 2.67  .   2.80 2.75 3.00 3.00 2.60 2.60 3.00 3.20 3.00 2.60 2.33 3.20 2.60 3.25 3.00 3.00 3.60 3.00 2.20 2.80 2.60 2.60 3.00 3.20 2.60 2.60
 1110  0 15 3.00 3.00 3.00 3.00 2.60 2.20 3.00 3.00 1.80 3.00 2.40 3.00 1.50 2.75 3.00 2.40 2.20 2.60 2.20 2.20 2.60 3.33  .   1.34 3.75 2.75 3.00 3.00 2.20 2.20 2.60 2.20 3.00 2.67 2.80 3.60 3.25 3.25 2.50 2.60 3.00 2.20 2.80 2.60 2.40 1.33 2.40 3.00 2.60
 1111  1 15 1.75 2.50 2.75 3.00 2.80 2.80 2.80 3.00 2.60 2.00 2.80  .    .    .    .    .    .    .    .   2.20 2.80  .    .   2.92 2.00 2.75 2.75 3.00 2.80 3.00 3.00 3.00 2.20 2.00 3.00 2.80 2.00 4.00 4.00 3.20 3.80 4.00 3.80 4.00 3.20 2.67 3.20 3.80 3.40
 1112  1 14 3.75 4.00 4.00 4.00 4.00 3.60 3.20 3.20 2.80 3.67 3.40 3.25 4.00 3.75 4.00 4.00 3.00 3.33 3.00 3.00 3.20 3.00  .   3.61 3.25 3.25 3.75 3.80 4.00 3.00 3.40 3.60 3.00 3.00 3.00 3.00 3.25 3.50 3.50 3.20 4.00 3.20 3.40 4.00 3.00 3.00 2.40 3.00 3.00
 1113  1 14 1.75 3.00 2.75 2.00 3.80 3.60 2.80 3.20 2.80 3.00 2.80 1.75 2.50 2.75 2.00 3.00 3.00 3.00 3.00 2.80 2.80 2.00  .   2.64 2.00 2.25 2.50 2.00 3.80 4.00 2.60 3.80 2.40 2.00 3.00 3.00 1.75 2.75 3.25 2.20 3.60 3.80 2.80 4.00 2.60 2.33 2.60 2.80 3.40
 1114  0 14 3.00 3.25 4.00 3.00 4.00 4.00 4.00 4.00 4.00 3.33 4.00 3.25 4.00 4.00 4.00 4.00 4.00 4.00 4.00 3.80 3.60 4.00  .   3.38 4.00 4.00 4.00 4.00 4.00 4.00 3.40 4.00 3.40 4.00 3.40 3.60 3.50 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 3.80 3.40 3.20
 1115  1 14 1.50 3.00 4.00 3.60 3.60 3.60 3.00 3.60 2.60 3.00 3.60 2.00 3.00 3.50 3.00 3.80 3.40 2.80 3.40 3.00 3.00 2.33  .   2.82 2.00 3.00 3.00 3.00 3.60 3.60 3.20 3.20 2.60 2.67 3.20 3.00 2.25 3.50 3.25 3.00 3.00 3.00 3.00 3.00 2.60 2.67 3.20 3.20 3.00
 1116  0 14  .    .    .    .    .    .    .    .    .    .    .   2.25 2.25 2.25 2.60 2.60 2.60 2.00 2.60 2.40 2.60 2.33 2.20 2.20 2.75 2.75 2.00 2.80 3.20 2.20 2.80 2.80 2.80 1.33 2.20 1.80 3.00 1.75 2.25 2.80 2.40 2.40 2.40 1.40 2.40 2.33 3.60 2.80 2.00
 1117  . 14 3.00 2.50 3.00 2.80 2.80 3.80 3.40 3.80 3.00 2.67 2.80  .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .  
 1118  0 15 2.00 3.00 3.75 3.20 3.40 4.00 4.00 4.00 3.40 2.33 2.80 3.00 3.00 3.00 3.40 4.00 4.00 3.80 4.00 3.20 3.40 3.00 3.00 3.00 3.50 3.00 3.75 3.60 4.00 4.00 3.60 4.00 3.00 3.00 3.00 3.00 3.25 4.00 4.00 4.00 4.00 4.00 4.00 4.00 2.80 2.67 3.20 3.00 3.00
 1119  1 15 1.25 2.75 3.25 3.00 4.00 3.80 3.40 4.00 2.60 1.33 3.00 1.25 3.00 2.75 2.60 4.00 3.80 4.00 4.00 2.40 3.40 2.00 3.00 3.00 1.50 3.00 3.75 3.20 4.00 3.20 4.00 4.00 3.00 2.33 3.60 2.20 1.75 3.00 3.25 2.60 4.00 3.60 3.80 4.00 2.80 2.00 3.40 3.00 2.20
 1120  0 14 4.00 2.50 4.00 3.40 4.00 2.20 4.00 4.00 3.60 4.00 3.40 4.00 2.50 4.00 3.40 4.00 2.40 4.00 4.00 3.60 3.80 3.33 3.40 3.40  .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .  
 1121  1 14 1.75 1.50 1.50 2.00 3.20 2.80 3.40 3.20 2.20 1.67 3.80 2.00 1.25 2.00 2.00 4.00 3.00 3.40 4.00 2.80 3.40 2.00 2.40 2.40 2.00 2.00 2.00 2.00 3.20 3.00 3.60 4.00 2.40 2.00 3.60 2.20 2.00 2.00 2.00 2.00 3.20 3.00 3.00 3.00 2.00 2.00 3.40 2.60 2.60
 1122  0 14 3.75 3.75 4.00 3.80 2.40 2.80 3.80 3.00 2.20 4.00 2.60  .    .    .    .    .    .    .    .    .    .    .    .   3.25  .    .    .    .    .    .    .    .    .    .    .    .   2.50 2.75 2.25 2.80 3.20 2.80 2.20 2.60 2.60 2.67 2.40 2.80 2.20
 1123  0 14 3.50 3.75 3.50 3.40 4.00 4.00 2.60 3.80 2.40 3.67 2.80 2.75 3.75 3.25 3.80 2.60 3.40 3.40 3.80 2.20 3.80 3.00 3.00 3.00  .    .    .    .    .    .    .    .    .    .    .    .   2.50 3.00 3.00 3.00 3.00 2.80 2.60 2.80 2.60 2.67 3.40 2.40 2.60
 1124  1 14 3.50 3.00 3.50 3.60 3.80 3.00 3.20 4.00 3.80 3.33 3.00 3.00 3.00 3.50 3.40 3.80 3.60 3.60 4.00 4.00 2.60 3.67 3.60 3.60 3.00 2.75 3.00 3.20 3.20 3.80 3.20 4.00 3.80 3.00 3.00 3.60 3.25 3.00 3.00 3.00 3.80 3.20 2.80 4.00 3.80 3.00 2.80 3.40 2.00
 1125  1 14 2.00 2.25 3.75 2.20 2.80 2.60 3.00 4.00 2.20 1.67 3.00 3.00 2.75 3.50 2.40 3.20 2.80 2.80 4.00 2.20 2.80 1.67 2.80 2.80 2.50 2.25 3.00 2.60 3.20 3.00 3.40 4.00 2.80 1.00 3.00 2.80 2.50 2.50 2.50 3.00 3.80 2.40 3.20 4.00 2.20 2.00 3.20 2.40 3.20
 1126  1 16 2.25 2.25 3.25 2.40 2.80 2.80 3.20 3.80 2.40 2.33 3.40 3.50 3.00 3.25 3.00 2.80 2.40 2.80 2.60 3.20 3.60 2.67 2.20 2.20 2.00 2.50 3.00 3.40 3.20 3.00 3.80 4.00 2.60 2.33 3.80 2.40  .    .    .    .    .    .    .    .    .    .    .    .    .  
 1127  0 14 3.00 2.50 3.00 3.00 3.20 2.80 3.20 2.80 3.00 3.67 3.00 2.75 3.00 3.50 3.00 3.80 2.40 3.20 4.00 2.80 3.00 3.33 2.80 2.80 2.75 2.75 3.00 3.00 3.40 2.40 2.80 3.40 2.80 4.00 3.20 3.00 3.00 2.50 2.75 3.00 2.80 2.20 2.80 2.40 2.60 3.33 3.20 2.40 2.00
 1128  1 14 3.25 3.50 4.00 3.60 3.80 3.00 3.80 4.00 3.40 4.00 3.20 3.50 3.00 3.75 3.40 3.80 3.20 3.60 4.00 3.80 3.40 4.00 3.40 3.40 3.25 3.75 4.00 4.00 4.00 3.80 3.80 4.00 4.00 4.00 3.80 3.80 3.25 4.00 4.00 4.00 4.00 4.00 3.60 4.00 3.80 4.00 3.60 3.60 3.00
 1129  0 14 3.50 3.00 3.00 3.20 3.60 3.20 3.20 2.20 2.60 4.00 2.80 3.25 2.25 3.00 2.60 3.40 3.20 2.80 2.00 2.20 3.40 4.00 3.00 3.00 3.25 3.00 3.00 2.80 3.00 3.00 3.00 2.00 3.00 3.67 3.00 3.00 3.00 3.00 3.00 3.00 3.00 3.00 2.80 3.00 3.20 3.33 3.20 3.00 3.00
 1130  0 14 3.00 2.50 3.00 3.20 1.60 2.80 2.80 2.60 2.60 4.00 2.60 3.25 2.50 2.75 3.00 2.00 3.00 2.80 3.00 3.00 2.80 3.00 2.60 2.60 3.00 2.50 3.00 3.00 2.60 2.80 3.00 3.00 3.00 3.00 2.80 3.00 3.25 2.50 3.00 3.00 2.80 3.00 3.00 3.00 3.60 3.00 3.20 3.00 2.00
 1131  1 15 3.00 3.75 3.50 3.40 3.80 2.40 3.60 4.00 3.40 3.00 2.60 2.75 3.75 3.75 3.00 3.80 3.00 4.00 4.00 3.00 3.00 3.33 3.20 3.20 2.25 3.50 3.75 3.40 3.40 2.80 3.60 4.00 3.20 3.67 3.40 3.40 2.00 4.00 3.75 2.80 4.00 2.60 3.80 4.00 3.20 3.33 2.60 3.20 2.40
 1132  1 14 3.00 4.00 4.00 3.20 4.00 3.40 3.80 2.20 2.80 2.33 2.80 3.25 4.00 4.00 3.80 4.00 3.60 3.20 2.40 2.60 2.60 1.00 4.00 4.00 2.75 4.00 4.00 4.00 4.00 4.00 3.60 2.60 2.40 1.00 3.40 3.80 3.75 3.75 4.00 3.80 4.00 3.80 3.40 3.00 2.40 1.00 3.40 3.60 3.60
 1133  0 14 3.50 2.75 3.75 3.80 3.80 2.40 2.60 2.80 3.00 3.00 2.60 3.50 3.00 3.00 3.40 3.80 3.60 2.40 3.00 3.00 2.80 3.33 3.60 3.60 3.75 4.00 4.00 4.00 4.00 2.80 2.60 2.60 3.20 2.00 3.20 4.00 4.00 3.50 3.75 4.00 3.60 2.80 3.00 2.80 2.60 3.67 3.00 4.00 2.00
 1134  0 14 2.75 3.75 3.75 3.60 4.00 4.00 3.00 3.60 3.60 3.33 3.40 3.00 4.00 4.00 3.60 4.00 4.00 3.40 4.00 3.20 3.60 1.33 3.60 3.60 3.00 4.00 4.00 3.80 4.00 4.00 3.20 3.40 3.80 2.67 3.60 3.60  .    .    .    .    .    .    .    .    .    .    .    .    .  
 1135  0 14 3.00 3.00 3.75 3.60 3.20 3.20 2.60 2.80  .   2.00  .   3.00 3.75 4.00 3.40 3.20 3.00 3.00 3.00 2.40 3.00 3.00 2.80 2.80 3.00 3.00 3.50 3.80 3.20 4.00 2.40 3.00 2.00 2.67 3.00 2.60 3.75 2.75 4.00 4.00 3.00 3.20 2.80 2.60 2.40 2.33 3.20 2.20 3.00
 1136  1 14 2.25 3.00 3.50 3.50 3.20 3.00 3.20 3.80 3.20 3.00 3.00 3.25 2.75 3.25 3.60 3.00 3.40 3.40 3.40 3.00 2.60 3.00 2.40 2.40 3.25 3.25 3.00 3.40 3.00 3.80 3.60 4.00 3.00 3.00 2.60 2.80  .    .    .    .    .    .    .    .    .    .    .    .    .  
 1137  1 14 2.75 3.00 4.00 3.80 3.80 3.40 3.20 4.00 3.40 3.33 3.60 3.25 3.00 3.75 3.40 3.80 3.60 3.40 3.80 3.60 3.20 3.00 3.40 3.40 3.00 3.00 3.75 3.00 3.80 3.20 3.40 4.00 3.20 3.00 3.20 3.40 3.00 3.00 3.50 3.00 3.60 3.00 3.20 4.00 3.20 2.67 3.00 2.80 2.20
 1138  0 14 2.75 3.75 3.50 2.80 3.60 3.80 3.40 3.40 2.40 4.00 3.00 2.50 2.25 3.25 2.80 3.40 3.40 3.00 2.40 2.40 3.00 3.33 2.20 2.20 3.00 2.50 3.00 2.80 3.00 3.00 2.80 2.80 2.60 3.00 2.60 2.60 3.00 2.25 3.00 3.00 3.00 3.00 3.00 3.00 2.60 3.00 2.80 2.20 3.00
 1139  1 15 3.25 2.00 2.50 3.00 4.00 3.00 2.80 3.80 2.80 2.67 2.80 3.25 2.25 3.50 3.00 3.80 3.40 3.20 3.00 2.80 2.00 3.00 2.00 2.00 4.00 2.25 3.00 3.20 4.00 2.80 2.80 2.80 3.00 3.00 2.80 2.40 3.50 2.75 3.00 3.20 3.80 3.40 2.80 3.00 2.80 3.00 2.60 2.60 2.60
 1140  0 14 2.00 1.50 3.67 2.75 3.20 3.20 3.20 1.80 2.60 3.00 2.40 3.00 3.00 3.00 3.00 3.20 3.60 2.80 3.20 3.20 2.80 3.33 2.60 2.60 3.00 3.00 2.75 3.40 3.20 3.80 3.00 3.60 2.80 2.33 3.20 2.80 3.00 3.25 3.50 3.40 4.00 3.40 3.20 3.80 2.80 3.67 3.00 3.00 3.80
 1141  0 14 3.25 2.00 2.75 3.00 2.60 2.20 2.60 2.80 2.60 2.33 2.40 3.50 2.25 2.50 2.80 3.00 3.00 3.00 3.00 3.20 2.40 2.33 3.20 3.20 3.50 2.00 2.50 3.00 3.80 2.60 3.00 3.80 3.20 2.00 2.60 3.20  .    .    .    .    .    .    .    .    .    .    .    .    .  
 1142  0 15 3.75 4.00 4.00 4.00 3.20 3.60 3.60 3.20 4.00 4.00 3.40  .    .    .    .    .    .    .    .    .    .    .    .    .   4.00 3.25 4.00 3.80 2.80 3.00 3.60 4.00 4.00 4.00 3.20 3.60 4.00 4.00 4.00 4.00 3.00 3.00 3.60 3.20 4.00 4.00 3.00 3.60 4.00
 1143  1 14 2.50 2.50 3.00 2.60 3.80 3.00 3.40 3.20 3.60 4.00 3.20 2.50 3.00 2.75 2.80 3.00 3.80 3.40 2.80 3.00 2.40 3.33 2.00 2.00 3.00 2.75 2.75 2.80 3.40 3.60 3.40 3.20 3.80 3.33 2.80 2.60 2.75 2.75 3.00 2.80 3.00 4.00 3.80 3.80 3.20 3.33 3.00 3.00 2.80
 1144  0 14 3.00 3.25 3.50 3.20 3.80 3.00 3.00 3.80 3.80 4.00 3.00 3.25 4.00 3.75 3.40 4.00 3.80 3.00 3.00 3.80 2.60 3.67 3.20 3.20 3.25 3.50 3.75 3.40 4.00 3.60 3.00 3.00 3.80 4.00 3.40 3.00 3.00 3.00 3.00 3.00 4.00 3.40 3.00 2.80 3.80 4.00 3.40 3.00 2.80
 1145  0 14 3.50 3.75 3.75 4.00 3.20 3.40 3.40 3.00 3.20 3.67 3.00 3.25 3.25 3.50 3.40 3.00 3.00 3.00 3.00 2.80 2.80 3.00 3.60 3.60 3.50 3.25 3.25 3.80 3.00 2.80 3.20 3.00 3.40 3.33 2.80 4.00 4.00 4.00 3.50 4.00 3.40 3.20 3.60 3.20 3.40 3.33 4.00 3.60 3.80
 1146  0 14 2.25 2.75 3.00 2.60 4.00 3.80 3.00 4.00 3.00 2.00 1.80 3.00 2.75 3.00 2.80 4.00 4.00 2.80 4.00 2.80 3.00 3.00 3.60 3.60 3.00 3.00 3.00 3.00 4.00 4.00 3.20 4.00 2.80 2.00 1.40 3.40 2.50 2.25 2.75 1.80 3.00 2.80 1.60 2.60 3.00 2.00 2.00 3.40 1.40
 1147  1 14 2.75 2.75 2.50 3.00 3.40 3.00 3.00 3.60 2.80 2.00 3.00 2.75 3.00 2.50 2.80 3.80 3.00 3.00 3.40 3.60 3.00 3.00 3.20 3.20 2.75 3.00 3.00 2.60 3.00 3.00 2.80 2.80 2.60 3.00 2.80 3.00 3.00 2.75 3.00 3.00 2.80 3.00 3.00 3.00 3.20 3.00 2.80 3.00 2.60
 1148  0 15 4.00 4.00 4.00 4.00 4.00 3.40 4.00 4.00 3.40 3.00 4.00 3.75 4.00 4.00 4.00 4.00 3.80 4.00 4.00 3.40 3.60 3.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 3.00 3.33 3.60 4.00 3.25 3.25 2.50 2.40 2.40 2.80 2.60 2.60 3.00 2.33 2.60 2.60 2.60
